player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"Krautern",ehyqeI4GS7,2025-08-31T20:54:29.927Z,,2000,,4705,2705
"greenguy",Qt4m7ehO_F,2025-08-31T20:34:13.940Z,,2000,,1790,-210
"Gøss🙂‍↕️",NHwnhDTCDx,2025-08-31T20:34:13.938Z,,2000,,3505,1505
"Simen",WOt8LJloRe,2025-08-31T20:34:13.936Z,2025-08-31T20:54:20.972Z,2000,0,0,-2000
"Krautern",ehyqeI4GS7,2025-08-31T20:34:13.933Z,2025-08-31T20:54:20.968Z,2000,0,0,-2000
